Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,cogs,Tax 5%,selling price,profit,Date,Time,Payment,Rating
720-72-2436,A,Trichy,Normal,Male,Food and beverages,66.52,4,266.08,13.304,325.38,46.00,2/3/2022,18:14,Ewallet,6.672343505
702-83-5291,C,Chennai,Member,Male,Fashion accessories,99.82,8,898.38,44.919,961.30,18.00,3/27/2022,10:43,Cash,6.382241614
809-69-9497,A,Trichy,Normal,Female,Home and lifestyle,45.68,9,456.8,22.84,501.64,22.00,1/19/2022,19:30,Ewallet,5.511935939
449-16-6770,A,Trichy,Normal,Male,Health and beauty,50.79,4,253.95,12.6975,305.65,39.00,2/19/2022,14:53,Credit card,5.125133417
333-23-2632,A,Trichy,Member,Male,Health and beauty,10.08,6,70.56,3.528,84.09,10.00,3/28/2022,20:14,Cash,4.061426482
489-82-1237,A,Trichy,Normal,Female,Electronic accessories,93.88,6,657.16,32.858,716.02,26.00,5/1/2022,11:51,Credit card,7.059146027
859-97-6048,C,Chennai,Member,Male,Electronic accessories,84.25,2,168.5,8.425,186.93,10.00,3/26/2022,14:13,Credit card,5.125133417
676-10-2200,B,karur,Member,Male,Fashion accessories,53.78,1,53.78,2.689,79.47,23.00,3/2/2022,20:13,Ewallet,4.544929634
373-88-1424,C,Chennai,Member,Male,Home and lifestyle,35.81,4,179.05,8.9525,227.00,39.00,6/2/2022,18:44,Ewallet,7.639349811
365-16-4334,B,karur,Normal,Female,Food and beverages,26.43,7,211.44,10.572,236.01,14.00,2/24/2022,14:26,Ewallet,8.606356116
503-21-4385,B,karur,Member,Male,Health and beauty,39.91,3,119.73,5.9865,162.72,37.00,2/21/2022,12:40,Ewallet,8.993158638
305-89-2768,B,karur,Member,Female,Home and lifestyle,21.9,3,65.7,3.285,87.99,19.00,9/1/2022,18:43,Ewallet,4.544929634
574-80-1489,B,karur,Member,Female,Food and beverages,62.85,4,251.4,12.57,300.97,37.00,2/25/2022,13:22,Ewallet,8.412954855
784-08-0310,C,Chennai,Member,Female,Food and beverages,21.04,4,84.16,4.208,114.37,26.00,1/13/2022,13:58,Cash,7.349247919
200-40-6154,B,karur,Member,Male,Home and lifestyle,65.91,5,395.46,19.773,461.23,46.00,9/2/2022,11:45,Cash,5.511935939
846-10-0341,A,Trichy,Normal,Female,Fashion accessories,42.57,6,297.99,14.8995,326.89,14.00,6/1/2022,11:51,Cash,6.575642875
577-34-7579,C,Chennai,Member,Male,Food and beverages,50.49,8,454.41,22.7205,487.13,10.00,10/1/2022,17:16,Cash,5.221834048
430-02-3888,B,karur,Normal,Male,Electronic accessories,46.02,5,276.12,13.806,299.93,10.00,7/2/2022,15:55,Cash,6.865744766
867-47-1948,C,Chennai,Normal,Female,Home and lifestyle,15.8,9,158,7.9,206.90,41.00,9/1/2022,12:07,Cash,7.54264918
384-59-6655,A,Trichy,Member,Female,Food and beverages,98.66,8,887.94,44.397,960.34,28.00,2/19/2022,15:07,Cash,8.122852963
256-58-3609,C,Chennai,Member,Male,Fashion accessories,91.98,1,91.98,4.599,111.58,15.00,3/18/2022,15:29,Cash,9.47666179
324-92-3863,A,Trichy,Member,Male,Electronic accessories,20.89,2,41.78,2.089,75.87,32.00,5/2/2022,18:45,Cash,9.47666179
593-08-5916,A,Trichy,Normal,Female,Fashion accessories,15.5,1,15.5,0.775,39.28,23.00,3/19/2022,15:23,Credit card,7.155846658
364-34-2972,C,Chennai,Member,Male,Electronic accessories,96.82,3,290.46,14.523,344.98,40.00,3/30/2022,20:37,Cash,6.478942244
794-42-3736,B,karur,Normal,Male,Food and beverages,33.33,2,66.66,3.333,83.99,14.00,1/26/2022,14:41,Credit card,6.188840353
172-42-8274,B,karur,Normal,Female,Electronic accessories,38.27,2,76.54,3.827,109.37,29.00,2/3/2022,18:18,Credit card,5.60863657
558-60-5016,A,Trichy,Normal,Female,Home and lifestyle,33.3,8,299.7,14.985,345.69,31.00,4/3/2022,15:27,Ewallet,6.962445397
195-06-0432,A,Trichy,Member,Male,Home and lifestyle,81.01,3,243.03,12.1515,265.18,10.00,1/13/2022,12:55,Credit card,8.993158638
605-03-2706,A,Trichy,Normal,Female,Health and beauty,15.8,3,47.4,2.37,94.77,45.00,3/25/2022,18:02,Cash,9.186559899
214-30-2776,B,karur,Member,Female,Electronic accessories,34.49,4,172.45,8.6225,200.07,19.00,11/3/2022,19:44,Credit card,8.703056746
746-04-1077,B,karur,Member,Female,Food and beverages,84.63,9,846.3,42.315,905.62,17.00,1/1/2022,11:36,Credit card,8.703056746
448-34-8700,B,karur,Member,Male,Home and lifestyle,36.91,6,258.37,12.9185,296.29,25.00,10/2/2022,13:51,Ewallet,6.478942244
452-04-8808,B,karur,Normal,Male,Electronic accessories,87.08,6,609.56,30.478,660.04,20.00,1/26/2022,15:17,Cash,5.318534678
531-56-4728,A,Trichy,Normal,Male,Home and lifestyle,80.08,3,240.24,12.012,286.25,34.00,11/2/2022,15:29,Cash,5.221834048
744-82-9138,C,Chennai,Normal,Male,Fashion accessories,86.13,2,172.26,8.613,216.87,36.00,7/2/2022,17:59,Cash,7.929451702
883-69-1285,B,karur,Member,Male,Fashion accessories,49.92,2,99.84,4.992,132.83,28.00,6/3/2022,11:55,Credit card,6.769044136
221-25-5073,A,Trichy,Normal,Female,Food and beverages,74.66,4,298.64,14.932,359.57,46.00,4/3/2022,10:39,Cash,8.219553594
518-71-6847,B,karur,Member,Male,Food and beverages,26.6,5,159.6,7.98,186.58,19.00,2/26/2022,15:10,Ewallet,4.738330895
156-20-0370,B,karur,Normal,Female,Electronic accessories,25.45,1,25.45,1.2725,73.72,47.00,10/3/2022,18:10,Credit card,4.931732156
151-33-7434,B,karur,Normal,Female,Food and beverages,67.77,1,67.77,3.3885,114.16,43.00,4/2/2022,20:43,Credit card,6.285540983
728-47-9078,C,Chennai,Member,Male,Food and beverages,59.59,4,238.36,11.918,269.28,19.00,1/19/2022,12:46,Cash,9.47666179
809-46-1866,A,Trichy,Normal,Male,Health and beauty,58.15,4,232.6,11.63,255.23,11.00,1/23/2022,17:44,Cash,8.122852963
139-32-4183,A,Trichy,Member,Female,Sports and travel,97.48,8,877.32,43.866,935.19,14.00,3/14/2022,14:19,Ewallet,7.155846658
148-41-7930,C,Chennai,Normal,Male,Health and beauty,99.96,6,699.72,34.986,783.71,49.00,1/23/2022,10:33,Cash,5.898738461
189-40-5216,C,Chennai,Normal,Male,Electronic accessories,96.37,6,674.59,33.7295,721.32,13.00,9/1/2022,11:40,Cash,5.802037831
374-38-5555,B,karur,Normal,Female,Fashion accessories,63.71,4,318.55,15.9275,375.48,41.00,7/2/2022,19:30,Ewallet,8.219553594
764-44-8999,B,karur,Normal,Female,Health and beauty,14.76,2,29.52,1.476,68.00,37.00,2/18/2022,14:42,Ewallet,4.158127112
552-44-5977,B,karur,Member,Male,Health and beauty,62,7,496,24.8,564.80,44.00,3/1/2022,19:08,Credit card,5.995439092
267-62-7380,C,Chennai,Member,Male,Electronic accessories,82.34,9,823.4,41.17,908.57,44.00,3/29/2022,19:12,Ewallet,4.158127112
430-53-4718,B,karur,Member,Male,Health and beauty,75.37,7,602.96,30.148,664.11,31.00,1/28/2022,15:46,Credit card,8.122852963
886-18-2897,A,Trichy,Normal,Female,Food and beverages,56.56,4,282.8,14.14,345.94,49.00,3/22/2022,19:06,Credit card,4.351528373
602-16-6955,B,karur,Normal,Female,Sports and travel,76.6,9,766,38.3,814.30,10.00,1/24/2022,18:10,Ewallet,5.802037831
745-74-0715,A,Trichy,Normal,Male,Electronic accessories,58.03,2,116.06,5.803,149.86,28.00,10/3/2022,20:46,Ewallet,8.509655485
690-01-6631,B,karur,Normal,Male,Fashion accessories,17.49,9,174.9,8.745,220.65,37.00,2/22/2022,18:35,Ewallet,6.382241614
652-49-6720,C,Chennai,Member,Female,Electronic accessories,60.95,1,60.95,3.0475,75.00,11.00,2/18/2022,11:40,Ewallet,5.7053372
233-67-5758,C,Chennai,Normal,Male,Health and beauty,40.35,1,40.35,2.0175,55.37,13.00,1/29/2022,13:46,Ewallet,5.995439092
303-96-2227,B,karur,Normal,Female,Home and lifestyle,97.38,9,973.8,48.69,1063.49,41.00,2/3/2022,17:16,Ewallet,4.254827743
727-02-1313,A,Trichy,Member,Male,Food and beverages,31.84,1,31.84,1.592,62.43,29.00,9/2/2022,13:22,Cash,7.44594855
347-56-2442,A,Trichy,Normal,Male,Home and lifestyle,65.82,1,65.82,3.291,95.11,26.00,2/22/2022,15:33,Cash,3.964725851
849-09-3807,A,Trichy,Member,Female,Fashion accessories,88.34,6,618.38,30.919,691.30,42.00,2/18/2022,13:28,Cash,6.382241614
750-67-8428,A,Trichy,Member,Female,Health and beauty,74.69,7,522.83,26.1415,585.97,37.00,5/1/2024,13:08,Ewallet,9.872852715
226-31-3081,C,Chennai,Normal,Female,Electronic accessories,15.28,5,76.4,3.82,124.22,44.00,8/3/2024,10:29,Cash,10
631-41-3108,A,Trichy,Normal,Male,Home and lifestyle,46.33,7,324.31,16.2155,375.53,35.00,3/3/2024,13:23,Credit card,8.028473636
123-19-1176,A,Trichy,Member,Male,Health and beauty,58.22,8,465.76,23.288,528.05,39.00,1/27/2024,20:33,Ewallet,9.113402506
373-73-7910,A,Trichy,Normal,Male,Sports and travel,86.31,7,604.17,30.2085,663.38,29.00,8/2/2024,10:37,Ewallet,5.75012301
699-14-3026,C,Chennai,Normal,Male,Electronic accessories,85.39,7,597.73,29.8865,638.62,11.00,3/25/2024,18:30,Ewallet,4.448208366
355-53-5943,A,Trichy,Member,Female,Electronic accessories,68.84,6,413.04,20.652,465.69,32.00,2/25/2024,14:36,Ewallet,6.292587445
315-22-5665,C,Chennai,Normal,Female,Home and lifestyle,73.56,11,735.6,36.78,817.38,45.00,2/24/2024,11:38,Ewallet,8.679430958
665-32-9167,A,Trichy,Member,Female,Health and beauty,36.26,2,72.52,3.626,123.15,47.00,10/1/2024,17:15,Credit card,7.811487862
692-92-5582,B,karur,Member,Female,Food and beverages,54.84,3,164.52,8.226,209.75,37.00,2/20/2024,13:27,Credit card,6.401080332
351-62-0822,B,karur,Member,Female,Fashion accessories,14.48,4,57.92,2.896,83.82,23.00,6/2/2024,18:07,Ewallet,4.882179914
529-56-3974,B,karur,Member,Male,Electronic accessories,25.51,4,102.04,5.102,123.14,16.00,9/3/2024,17:03,Cash,7.377516314
365-64-0515,A,Trichy,Normal,Female,Electronic accessories,46.95,5,234.75,11.7375,283.49,37.00,12/2/2024,10:25,Ewallet,7.702994975
252-56-2699,A,Trichy,Normal,Male,Food and beverages,43.19,11,431.9,21.595,481.50,28.00,7/2/2024,16:48,Ewallet,8.896416732
829-34-3910,A,Trichy,Normal,Female,Health and beauty,71.38,11,713.8,35.69,791.49,42.00,3/29/2024,19:21,Cash,6.184094558
299-46-1805,B,karur,Member,Female,Sports and travel,93.72,6,562.32,28.116,600.44,10.00,1/15/2024,16:19,Cash,4.882179914
656-95-9349,A,Trichy,Member,Female,Health and beauty,68.93,7,482.51,24.1255,556.64,50.00,11/3/2024,11:03,Credit card,4.990672801
765-26-6951,A,Trichy,Normal,Male,Sports and travel,72.61,6,435.66,21.783,477.44,20.00,1/1/2024,10:39,Credit card,7.486009201
329-62-1586,A,Trichy,Normal,Male,Food and beverages,54.67,3,164.01,8.2005,213.21,41.00,1/21/2024,18:00,Credit card,9.33038828
319-50-3348,B,karur,Normal,Female,Home and lifestyle,40.3,2,80.6,4.03,98.63,14.00,11/3/2024,15:30,Ewallet,4.773687027
300-71-4605,C,Chennai,Member,Male,Electronic accessories,86.04,5,430.2,21.51,479.71,28.00,2/25/2024,11:24,Ewallet,5.207658575
371-85-5789,B,karur,Normal,Male,Health and beauty,87.98,3,263.94,13.197,324.14,47.00,5/3/2024,10:40,Ewallet,5.533137236
273-16-6619,B,karur,Normal,Male,Home and lifestyle,33.2,2,66.4,3.32,80.72,11.00,3/15/2024,12:20,Credit card,4.773687027
636-48-8204,A,Trichy,Normal,Male,Electronic accessories,34.56,5,172.8,8.64,193.44,12.00,2/17/2024,11:15,Ewallet,10
549-59-1358,A,Trichy,Member,Male,Sports and travel,88.63,3,265.89,13.2945,314.18,35.00,2/3/2024,17:36,Ewallet,6.509573218
227-03-5010,A,Trichy,Member,Female,Home and lifestyle,52.59,8,420.72,21.036,463.76,22.00,3/22/2024,19:20,Credit card,9.221895393
649-29-6775,B,karur,Normal,Male,Fashion accessories,33.52,1,33.52,1.676,45.20,10.00,8/2/2024,15:31,Cash,7.269023427
189-17-4241,A,Trichy,Normal,Female,Fashion accessories,87.67,2,175.34,8.767,212.11,28.00,10/3/2024,12:17,Credit card,8.353952297
145-94-9061,B,karur,Normal,Female,Food and beverages,88.36,5,441.8,22.09,477.89,14.00,1/25/2024,19:48,Cash,10
848-62-7243,A,Trichy,Normal,Male,Health and beauty,24.89,10,224.01,11.2005,283.21,48.00,3/15/2024,15:36,Cash,8.028473636
871-79-8483,B,karur,Normal,Male,Fashion accessories,94.13,5,470.65,23.5325,531.18,37.00,2/25/2024,19:39,Credit card,5.207658575
149-71-6266,B,karur,Member,Male,Sports and travel,78.07,10,702.63,35.1315,778.76,41.00,1/28/2024,12:43,Cash,4.882179914
640-49-2076,B,karur,Normal,Male,Sports and travel,83.78,8,670.24,33.512,734.75,31.00,10/1/2024,14:49,Cash,5.533137236
595-11-5460,A,Trichy,Normal,Male,Health and beauty,96.58,2,193.16,9.658,249.82,47.00,3/15/2024,10:12,Credit card,5.533137236
183-56-6882,C,Chennai,Member,Female,Food and beverages,99.42,4,397.68,19.884,453.56,36.00,6/2/2024,10:42,Ewallet,8.136966523
232-16-2483,C,Chennai,Member,Female,Sports and travel,68.12,1,68.12,3.406,83.53,12.00,7/1/2024,12:28,Ewallet,7.377516314
129-29-8530,A,Trichy,Member,Male,Sports and travel,62.62,5,313.1,15.655,354.76,26.00,10/3/2024,19:15,Ewallet,7.594502088
272-65-1806,A,Trichy,Normal,Female,Electronic accessories,60.88,10,547.92,27.396,586.32,11.00,1/15/2024,17:17,Ewallet,5.099165688
333-73-7901,C,Chennai,Normal,Female,Health and beauty,54.92,8,439.36,21.968,477.33,16.00,3/23/2024,13:24,Ewallet,8.24545941
777-82-7220,B,karur,Member,Male,Home and lifestyle,30.12,8,240.96,12.048,291.01,38.00,3/3/2024,13:01,Cash,8.353952297
280-35-5823,B,karur,Member,Female,Home and lifestyle,86.72,1,86.72,4.336,128.06,37.00,1/17/2024,18:45,Ewallet,8.570938071
554-53-8700,C,Chennai,Member,Male,Home and lifestyle,56.11,2,112.22,5.611,146.83,29.00,2/2/2024,10:11,Cash,6.835051879
354-25-5821,B,karur,Member,Female,Sports and travel,69.12,6,414.72,20.736,452.46,17.00,8/2/2024,13:03,Cash,6.075601671
228-96-1411,C,Chennai,Member,Female,Food and beverages,98.7,8,789.6,39.48,862.08,33.00,4/3/2024,20:39,Cash,8.24545941
617-15-4209,C,Chennai,Member,Male,Health and beauty,15.37,2,30.74,1.537,48.28,16.00,3/16/2024,19:47,Cash,7.811487862
132-32-9879,B,karur,Member,Female,Electronic accessories,93.96,4,375.84,18.792,433.63,39.00,9/3/2024,18:00,Cash,10
370-41-7321,B,karur,Member,Male,Health and beauty,56.69,10,510.21,25.5105,564.72,29.00,2/27/2024,17:24,Credit card,9.113402506
727-46-3608,B,karur,Member,Female,Food and beverages,20.01,10,180.09,9.0045,205.09,16.00,6/2/2024,15:47,Ewallet,4.448208366
669-54-1719,B,karur,Member,Male,Electronic accessories,18.93,6,113.58,5.679,130.26,11.00,10/2/2024,12:45,Credit card,8.787923845
574-22-5561,C,Chennai,Member,Female,Fashion accessories,82.63,11,826.3,41.315,915.62,48.00,3/19/2024,17:08,Ewallet,8.570938071
326-78-5178,C,Chennai,Member,Male,Food and beverages,91.4,7,639.8,31.99,701.79,30.00,3/2/2024,10:19,Cash,10
162-48-8011,A,Trichy,Member,Female,Food and beverages,44.59,5,222.95,11.1475,272.10,38.00,10/2/2024,15:10,Cash,9.221895393
616-24-2851,B,karur,Member,Female,Fashion accessories,17.87,4,71.48,3.574,87.05,12.00,3/22/2024,14:42,Ewallet,7.052037653
778-71-5554,C,Chennai,Member,Male,Fashion accessories,15.43,1,15.43,0.7715,58.20,42.00,1/25/2024,15:46,Credit card,6.618066105
242-55-6721,B,karur,Normal,Male,Home and lifestyle,16.16,2,32.32,1.616,52.94,19.00,7/3/2024,11:49,Ewallet,7.052037653
399-46-5918,C,Chennai,Normal,Female,Electronic accessories,85.98,8,687.84,34.392,766.23,44.00,2/28/2024,19:01,Cash,8.896416732
106-35-6779,A,Trichy,Member,Male,Home and lifestyle,44.34,2,88.68,4.434,133.11,40.00,3/27/2024,11:26,Cash,6.292587445
635-40-6220,A,Trichy,Normal,Male,Health and beauty,89.6,8,716.8,35.84,771.64,19.00,7/2/2024,11:28,Ewallet,7.16053054
817-48-8732,A,Trichy,Member,Female,Home and lifestyle,72.35,11,723.5,36.175,792.68,33.00,1/20/2024,15:55,Cash,5.858615897
120-06-4233,C,Chennai,Normal,Male,Electronic accessories,30.61,6,183.66,9.183,232.84,40.00,12/3/2024,20:36,Cash,10
285-68-5083,C,Chennai,Member,Female,Sports and travel,24.74,3,74.22,3.711,95.93,18.00,2/15/2024,17:47,Credit card,10
803-83-5989,C,Chennai,Normal,Male,Home and lifestyle,55.73,6,334.38,16.719,397.10,46.00,2/24/2024,10:55,Ewallet,7.594502088
347-34-2234,B,karur,Member,Female,Sports and travel,55.07,10,495.63,24.7815,540.41,20.00,3/2/2024,13:40,Ewallet,10
199-75-8169,A,Trichy,Member,Male,Sports and travel,15.81,11,158.1,7.905,212.01,46.00,6/3/2024,12:27,Credit card,9.33038828
853-23-2453,B,karur,Member,Male,Health and beauty,75.74,4,302.96,15.148,344.11,26.00,2/14/2024,14:35,Cash,8.24545941
877-22-3308,A,Trichy,Member,Male,Health and beauty,15.87,11,158.7,7.935,212.64,46.00,3/13/2024,16:40,Cash,6.292587445
838-78-4295,C,Chennai,Normal,Female,Health and beauty,33.47,2,66.94,3.347,80.29,10.00,10/2/2024,15:43,Ewallet,7.269023427
109-28-2512,B,karur,Member,Female,Fashion accessories,97.61,6,585.66,29.283,660.94,46.00,7/1/2024,15:01,Ewallet,10
232-11-3025,A,Trichy,Normal,Male,Sports and travel,78.77,11,787.7,39.385,844.09,17.00,1/24/2024,10:04,Cash,6.943544766
382-03-4532,A,Trichy,Member,Female,Health and beauty,18.33,1,18.33,0.9165,52.25,33.00,2/2/2024,18:50,Cash,4.66519414
393-65-2792,C,Chennai,Normal,Male,Food and beverages,89.48,11,894.8,44.74,959.54,20.00,6/1/2024,12:46,Credit card,10
796-12-2025,C,Chennai,Normal,Male,Fashion accessories,62.12,11,621.2,31.06,683.26,31.00,11/2/2024,16:19,Cash,6.401080332
510-95-6347,B,karur,Member,Female,Food and beverages,48.52,3,145.56,7.278,177.84,25.00,5/3/2024,18:17,Ewallet,4.339715479
841-35-6630,C,Chennai,Normal,Female,Electronic accessories,75.91,6,455.46,22.773,502.23,24.00,9/3/2024,18:21,Cash,9.438881167
287-21-9091,A,Trichy,Normal,Male,Home and lifestyle,74.67,10,672.03,33.6015,742.63,37.00,1/22/2024,10:55,Ewallet,10
732-94-0499,C,Chennai,Normal,Female,Electronic accessories,41.65,11,416.5,20.825,461.33,24.00,1/13/2024,17:04,Credit card,5.858615897
263-10-3913,C,Chennai,Member,Male,Fashion accessories,49.04,10,441.36,22.068,509.43,46.00,9/1/2024,14:20,Credit card,9.33038828
381-20-0914,A,Trichy,Member,Female,Fashion accessories,20.01,10,180.09,9.0045,225.09,36.00,12/1/2024,15:48,Credit card,6.184094558
829-49-1914,C,Chennai,Member,Female,Food and beverages,78.31,11,783.1,39.155,864.26,42.00,5/3/2024,16:24,Ewallet,7.16053054
756-01-7507,C,Chennai,Normal,Female,Health and beauty,20.38,5,101.9,5.095,125.00,18.00,1/22/2024,18:56,Cash,6.509573218
870-72-4431,C,Chennai,Normal,Female,Health and beauty,99.19,6,595.14,29.757,662.90,38.00,1/21/2024,14:42,Credit card,5.967108784
847-38-7188,B,karur,Normal,Female,Food and beverages,96.68,3,290.04,14.502,319.54,15.00,1/26/2024,19:56,Ewallet,6.943544766
480-63-2856,C,Chennai,Normal,Male,Food and beverages,19.25,8,154,7.7,192.70,31.00,1/23/2024,18:37,Ewallet,7.16053054
787-56-0757,C,Chennai,Member,Female,Food and beverages,80.36,4,321.44,16.072,353.51,16.00,2/23/2024,18:45,Credit card,9.004909619
360-39-5055,C,Chennai,Member,Male,Sports and travel,48.91,5,244.55,12.2275,278.78,22.00,9/3/2024,10:17,Cash,7.16053054
730-50-9884,C,Chennai,Normal,Female,Sports and travel,83.06,7,581.42,29.071,624.49,14.00,5/3/2024,14:31,Ewallet,4.339715479
362-58-8315,C,Chennai,Normal,Male,Fashion accessories,76.52,5,382.6,19.13,434.73,33.00,3/25/2024,10:23,Cash,10
633-44-8566,A,Trichy,Member,Male,Food and beverages,49.38,7,345.66,17.283,380.94,18.00,3/27/2024,20:35,Credit card,7.919980749
504-35-8843,A,Trichy,Normal,Male,Sports and travel,42.47,1,42.47,2.1235,74.59,30.00,2/1/2024,16:57,Cash,6.184094558
318-68-5053,B,karur,Normal,Female,Health and beauty,76.99,6,461.94,23.097,532.04,47.00,2/27/2024,17:55,Cash,6.618066105
565-80-5980,C,Chennai,Member,Female,Home and lifestyle,47.38,4,189.52,9.476,234.00,35.00,1/23/2024,10:25,Cash,7.702994975
225-32-0908,C,Chennai,Normal,Female,Sports and travel,44.86,11,448.6,22.43,516.03,45.00,1/26/2024,19:54,Ewallet,8.896416732
873-51-0671,A,Trichy,Member,Female,Sports and travel,21.98,7,153.86,7.693,181.55,20.00,10/1/2024,16:42,Ewallet,5.533137236
152-08-9985,B,karur,Member,Male,Health and beauty,64.36,10,579.24,28.962,652.20,44.00,12/3/2024,12:09,Credit card,9.33038828
512-91-0811,C,Chennai,Normal,Male,Health and beauty,89.75,1,89.75,4.4875,126.24,32.00,6/2/2024,20:05,Credit card,7.16053054
594-34-4444,A,Trichy,Normal,Male,Electronic accessories,97.16,1,97.16,4.858,140.02,38.00,8/3/2024,20:38,Ewallet,7.811487862
766-85-7061,B,karur,Normal,Male,Health and beauty,87.87,11,878.7,43.935,967.64,45.00,3/29/2024,10:25,Ewallet,5.533137236
871-39-9221,C,Chennai,Normal,Female,Electronic accessories,12.45,6,74.7,3.735,107.44,29.00,9/2/2024,13:11,Cash,4.448208366
865-92-6136,A,Trichy,Normal,Male,Food and beverages,52.75,3,158.25,7.9125,201.16,35.00,3/23/2024,10:16,Ewallet,10
733-01-9107,B,karur,Normal,Male,Home and lifestyle,82.7,6,496.2,24.81,556.01,35.00,5/3/2024,18:14,Cash,8.028473636
163-56-7055,C,Chennai,Member,Male,Fashion accessories,48.71,1,48.71,2.4355,88.15,37.00,3/26/2024,19:20,Cash,4.448208366
189-98-2939,C,Chennai,Normal,Male,Fashion accessories,78.55,10,706.95,35.3475,782.30,40.00,1/3/2024,13:22,Cash,7.811487862
551-21-3069,C,Chennai,Normal,Female,Electronic accessories,23.07,10,207.63,10.3815,237.01,19.00,1/2/2024,11:27,Cash,5.316151462
212-62-1842,A,Trichy,Normal,Male,Food and beverages,58.26,6,349.56,17.478,410.04,43.00,3/28/2024,16:44,Cash,10
716-39-1409,B,karur,Normal,Male,Health and beauty,30.35,7,212.45,10.6225,240.07,17.00,3/19/2024,18:19,Cash,8.679430958
704-48-3927,A,Trichy,Member,Male,Electronic accessories,88.67,11,886.7,44.335,960.04,29.00,12/1/2024,14:50,Ewallet,7.919980749
628-34-3388,C,Chennai,Normal,Male,Fashion accessories,27.38,6,164.28,8.214,219.49,47.00,5/1/2024,20:54,Credit card,8.570938071
630-74-5166,A,Trichy,Normal,Male,Sports and travel,62.13,6,372.78,18.639,427.42,36.00,3/22/2024,20:19,Cash,8.028473636
588-01-7461,C,Chennai,Normal,Female,Food and beverages,33.98,10,305.82,15.291,343.11,22.00,3/24/2024,10:43,Cash,4.556701253
861-77-0145,C,Chennai,Member,Male,Electronic accessories,81.97,11,819.7,40.985,899.69,39.00,3/3/2024,14:30,Cash,9.981345602
